"locdisplayid","agentinvoice_invid","agentinvoice_finidn","agentinvoice_productid","sales_type","totalcount","amount"
"155101","2946","0101",66,"119",0,"0.95835005400"
"155101","2946","0101",66,"119",0,"0.96024559600"
"155101","2946","0101",66,"119",0,"0.96224708900"
"155101","2946","0101",66,"119",0,"0.96798352400"
"155101","2946","0101",66,"119",0,"0.97008987100"
"155101","2946","0101",71,"119",0,"0.95835005400"
"155101","2946","0101",71,"119",0,"0.96024559600"
"155101","2946","0101",71,"119",0,"0.96224708900"
"155101","2946","0101",71,"119",0,"0.96798352400"
"155101","2946","0101",71,"119",0,"0.97008987100"
"155102","2946","0101",9,"119",0,"0.96532110100"
"155102","2946","0101",9,"119",0,"0.97184403700"
"155102","2946","0101",11,"119",0,"0.95903014400"
"155102","2946","0101",23,"119",0,"0.95835005400"
"155102","2946","0101",23,"119",0,"0.96024559600"
"155102","2946","0101",23,"119",0,"0.96224708900"
"155102","2946","0101",23,"119",0,"0.96798352400"
"155102","2946","0101",23,"119",0,"0.97008987100"
"155102","2946","0101",66,"119",0,"0.95835005400"
"155102","2946","0101",66,"119",0,"0.96024559600"
"155102","2946","0101",66,"119",0,"0.96224708900"
"155102","2946","0101",66,"119",0,"0.96798352400"
"155102","2946","0101",66,"119",0,"0.97008987100"
"155102","2946","0101",71,"119",0,"0.95835005400"
"155102","2946","0101",71,"119",0,"0.96024559600"
"155102","2946","0101",71,"119",0,"0.96224708900"
"155102","2946","0101",71,"119",0,"0.96798352400"
"155102","2946","0101",71,"119",0,"0.97008987100"
"155201","2946","0101",9,"119",0,"0.96532110100"
"155201","2946","0101",9,"119",0,"0.97184403700"
"155201","2946","0101",11,"119",0,"0.95903014400"
"155201","2946","0101",23,"119",0,"0.95835005400"
"155201","2946","0101",23,"119",0,"0.96024559600"
"155201","2946","0101",23,"119",0,"0.96224708900"
"155201","2946","0101",23,"119",0,"0.96798352400"
"155201","2946","0101",23,"119",0,"0.97008987100"
"155201","2946","0101",66,"119",0,"0.95835005400"
"155201","2946","0101",66,"119",0,"0.96024559600"
"155201","2946","0101",66,"119",0,"0.96224708900"
"155201","2946","0101",66,"119",0,"0.96798352400"
"155201","2946","0101",66,"119",0,"0.97008987100"
"155201","2946","0101",71,"119",0,"0.95835005400"
"155201","2946","0101",71,"119",0,"0.96024559600"
"155201","2946","0101",71,"119",0,"0.96224708900"
"155201","2946","0101",71,"119",0,"0.96798352400"
"155201","2946","0101",71,"119",0,"0.97008987100"
"155203","2946","0101",9,"119",0,"0.96532110100"
"155203","2946","0101",9,"119",0,"0.97184403700"
"155203","2946","0101",11,"119",0,"0.95903014400"
"155203","2946","0101",23,"119",0,"0.95835005400"
"155203","2946","0101",23,"119",0,"0.96024559600"
"155203","2946","0101",23,"119",0,"0.96224708900"
"155203","2946","0101",23,"119",0,"0.96798352400"
"155203","2946","0101",23,"119",0,"0.97008987100"
"155203","2946","0101",66,"119",0,"0.95835005400"
"155203","2946","0101",66,"119",0,"0.96024559600"
"155203","2946","0101",66,"119",0,"0.96224708900"
"155203","2946","0101",66,"119",0,"0.96798352400"
"155203","2946","0101",66,"119",0,"0.97008987100"
"155203","2946","0101",71,"119",0,"0.95835005400"
"155203","2946","0101",71,"119",0,"0.96024559600"
"155203","2946","0101",71,"119",0,"0.96224708900"
"155203","2946","0101",71,"119",0,"0.96798352400"
"155203","2946","0101",71,"119",0,"0.97008987100"
"155301","2946","0101",9,"119",0,"0.96532110100"
"155301","2946","0101",9,"119",0,"0.97184403700"
"155301","2946","0101",11,"119",0,"0.95903014400"
"155301","2946","0101",23,"119",0,"0.95835005400"
"155301","2946","0101",23,"119",0,"0.96024559600"
"155301","2946","0101",23,"119",0,"0.96224708900"
"155301","2946","0101",23,"119",0,"0.96798352400"
"155301","2946","0101",23,"119",0,"0.97008987100"
"155301","2946","0101",66,"119",0,"0.95835005400"
"155301","2946","0101",66,"119",0,"0.96024559600"
"155301","2946","0101",66,"119",0,"0.96224708900"
"155301","2946","0101",66,"119",0,"0.96798352400"
"155301","2946","0101",66,"119",0,"0.97008987100"
"155301","2946","0101",71,"119",0,"0.95835005400"
"155301","2946","0101",71,"119",0,"0.96024559600"
"155301","2946","0101",71,"119",0,"0.96224708900"
"155301","2946","0101",71,"119",0,"0.96798352400"
"155301","2946","0101",71,"119",0,"0.97008987100"
"155302","2946","0101",9,"119",0,"0.96532110100"
"155302","2946","0101",9,"119",0,"0.97184403700"
"155302","2946","0101",11,"119",0,"0.95903014400"
"155302","2946","0101",23,"119",0,"0.95835005400"
"155302","2946","0101",23,"119",0,"0.96024559600"
"155302","2946","0101",23,"119",0,"0.96224708900"
"155302","2946","0101",23,"119",0,"0.96798352400"
"155302","2946","0101",23,"119",0,"0.97008987100"
"155302","2946","0101",66,"119",0,"0.95835005400"
"155302","2946","0101",66,"119",0,"0.96024559600"
"155302","2946","0101",66,"119",0,"0.96224708900"
"155302","2946","0101",66,"119",0,"0.96798352400"
"155302","2946","0101",66,"119",0,"0.97008987100"
"155302","2946","0101",71,"119",0,"0.95835005400"
"155302","2946","0101",71,"119",0,"0.96024559600"
"155302","2946","0101",71,"119",0,"0.96224708900"
"155302","2946","0101",71,"119",0,"0.96798352400"
"155302","2946","0101",71,"119",0,"0.97008987100"
"155303","2946","0101",9,"119",0,"0.96532110100"
"155303","2946","0101",9,"119",0,"0.97184403700"
"155303","2946","0101",11,"119",0,"0.95903014400"
"155303","2946","0101",23,"119",0,"0.95835005400"
"155303","2946","0101",23,"119",0,"0.96024559600"
"155303","2946","0101",23,"119",0,"0.96224708900"
"155303","2946","0101",23,"119",0,"0.96798352400"
"155303","2946","0101",23,"119",0,"0.97008987100"
"155303","2946","0101",66,"119",0,"0.95835005400"
"155303","2946","0101",66,"119",0,"0.96024559600"
"155303","2946","0101",66,"119",0,"0.96224708900"
"155303","2946","0101",66,"119",0,"0.96798352400"
"155303","2946","0101",66,"119",0,"0.97008987100"
"155303","2946","0101",71,"119",0,"0.95835005400"
"155303","2946","0101",71,"119",0,"0.96024559600"
"155303","2946","0101",71,"119",0,"0.96224708900"
"155303","2946","0101",71,"119",0,"0.96798352400"
"155303","2946","0101",71,"119",0,"0.97008987100"
"155304","2946","0101",9,"119",0,"0.96532110100"
"155304","2946","0101",9,"119",0,"0.97184403700"
"155304","2946","0101",11,"119",0,"0.95903014400"
"155304","2946","0101",23,"119",0,"0.95835005400"
"155304","2946","0101",23,"119",0,"0.96024559600"
"155304","2946","0101",23,"119",0,"0.96224708900"
"155304","2946","0101",23,"119",0,"0.96798352400"
"155304","2946","0101",23,"119",0,"0.97008987100"
"155304","2946","0101",66,"119",0,"0.95835005400"
"155304","2946","0101",66,"119",0,"0.96024559600"
"155304","2946","0101",66,"119",0,"0.96224708900"
"155304","2946","0101",66,"119",0,"0.96798352400"
"155304","2946","0101",66,"119",0,"0.97008987100"
"155304","2946","0101",71,"119",0,"0.95835005400"
"155304","2946","0101",71,"119",0,"0.96024559600"
"155304","2946","0101",71,"119",0,"0.96224708900"
"155304","2946","0101",71,"119",0,"0.96798352400"
"155304","2946","0101",71,"119",0,"0.97008987100"
"160192","2946","0101",9,"119",0,"0.96532110100"
"160192","2946","0101",9,"119",0,"0.97184403700"
"160192","2946","0101",11,"119",0,"0.95903014400"
"160192","2946","0101",23,"119",0,"0.95835005400"
"160192","2946","0101",23,"119",0,"0.96024559600"
"160192","2946","0101",23,"119",0,"0.96224708900"
"160192","2946","0101",23,"119",0,"0.96798352400"
"160192","2946","0101",23,"119",0,"0.97008987100"
"160192","2946","0101",66,"119",0,"0.95835005400"
"160192","2946","0101",66,"119",0,"0.96024559600"
"160192","2946","0101",66,"119",0,"0.96224708900"
"160192","2946","0101",66,"119",0,"0.96798352400"
"160192","2946","0101",66,"119",0,"0.97008987100"
"160192","2946","0101",71,"119",0,"0.95835005400"
"160192","2946","0101",71,"119",0,"0.96024559600"
"160192","2946","0101",71,"119",0,"0.96224708900"
"160192","2946","0101",71,"119",0,"0.96798352400"
"160192","2946","0101",71,"119",0,"0.97008987100"
"160198","2946","0101",9,"119",0,"0.96532110100"
"160198","2946","0101",9,"119",0,"0.97184403700"
"160198","2946","0101",11,"119",0,"0.95903014400"
"160198","2946","0101",23,"119",0,"0.95835005400"
"160198","2946","0101",23,"119",0,"0.96024559600"
"160198","2946","0101",23,"119",0,"0.96224708900"
"160198","2946","0101",23,"119",0,"0.96798352400"
"160198","2946","0101",23,"119",0,"0.97008987100"
"160198","2946","0101",66,"119",0,"0.95835005400"
"160198","2946","0101",66,"119",0,"0.96024559600"
"160198","2946","0101",66,"119",0,"0.96224708900"
"160198","2946","0101",66,"119",0,"0.96798352400"
"160198","2946","0101",66,"119",0,"0.97008987100"
"160198","2946","0101",71,"119",0,"0.95835005400"
"160198","2946","0101",71,"119",0,"0.96024559600"
"160198","2946","0101",71,"119",0,"0.96224708900"
"160198","2946","0101",71,"119",0,"0.96798352400"
"160198","2946","0101",71,"119",0,"0.97008987100"
"160501","2946","0101",9,"119",0,"0.96532110100"
"160501","2946","0101",9,"119",0,"0.97184403700"
"160501","2946","0101",11,"119",0,"0.95903014400"
"160501","2946","0101",23,"119",0,"0.95835005400"
"160501","2946","0101",23,"119",0,"0.96024559600"
"160501","2946","0101",23,"119",0,"0.96224708900"
"160501","2946","0101",23,"119",0,"0.96798352400"
"160501","2946","0101",23,"119",0,"0.97008987100"
"160501","2946","0101",66,"119",0,"0.95835005400"
"160501","2946","0101",66,"119",0,"0.96024559600"
"160501","2946","0101",66,"119",0,"0.96224708900"
"160501","2946","0101",66,"119",0,"0.96798352400"
"160501","2946","0101",66,"119",0,"0.97008987100"
"160501","2946","0101",71,"119",0,"0.95835005400"
"160501","2946","0101",71,"119",0,"0.96024559600"
"160501","2946","0101",71,"119",0,"0.96224708900"
"160501","2946","0101",71,"119",0,"0.96798352400"
"160501","2946","0101",71,"119",0,"0.97008987100"
"160801","2946","0101",9,"119",0,"0.96532110100"
"160801","2946","0101",9,"119",0,"0.97184403700"
"160801","2946","0101",11,"119",0,"0.95903014400"
"160801","2946","0101",23,"119",0,"0.95835005400"
"160801","2946","0101",23,"119",0,"0.96024559600"
"160801","2946","0101",23,"119",0,"0.96224708900"
"160801","2946","0101",23,"119",0,"0.96798352400"
"160801","2946","0101",23,"119",0,"0.97008987100"
"160801","2946","0101",66,"119",0,"0.95835005400"
"160801","2946","0101",66,"119",0,"0.96024559600"
"160801","2946","0101",66,"119",0,"0.96224708900"
"160801","2946","0101",66,"119",0,"0.96798352400"
"160801","2946","0101",66,"119",0,"0.97008987100"
"160801","2946","0101",71,"119",0,"0.95835005400"
"160801","2946","0101",71,"119",0,"0.96024559600"
"160801","2946","0101",71,"119",0,"0.96224708900"
"160801","2946","0101",71,"119",0,"0.96798352400"
"160801","2946","0101",71,"119",0,"0.97008987100"
"160802","2946","0101",9,"119",0,"0.96532110100"
"160802","2946","0101",9,"119",0,"0.97184403700"
"160802","2946","0101",11,"119",0,"0.95903014400"
"160802","2946","0101",23,"119",0,"0.95835005400"
"160802","2946","0101",23,"119",0,"0.96024559600"
"160802","2946","0101",23,"119",0,"0.96224708900"
"160802","2946","0101",23,"119",0,"0.96798352400"
"160802","2946","0101",23,"119",0,"0.97008987100"
"160802","2946","0101",66,"119",0,"0.95835005400"
"160802","2946","0101",66,"119",0,"0.96024559600"
"160802","2946","0101",66,"119",0,"0.96224708900"
"160802","2946","0101",66,"119",0,"0.96798352400"
"160802","2946","0101",66,"119",0,"0.97008987100"
"160802","2946","0101",71,"119",0,"0.95835005400"
"160802","2946","0101",71,"119",0,"0.96024559600"
"160802","2946","0101",71,"119",0,"0.96224708900"
"160802","2946","0101",71,"119",0,"0.96798352400"
"160802","2946","0101",71,"119",0,"0.97008987100"
"160901","2946","0101",9,"119",0,"0.96532110100"
"160901","2946","0101",9,"119",0,"0.97184403700"
"160901","2946","0101",11,"119",0,"0.95903014400"
"160901","2946","0101",23,"119",0,"0.95835005400"
"160901","2946","0101",23,"119",0,"0.96024559600"
"160901","2946","0101",23,"119",0,"0.96224708900"
"160901","2946","0101",23,"119",0,"0.96798352400"
"160901","2946","0101",23,"119",0,"0.97008987100"
"160901","2946","0101",66,"119",0,"0.95835005400"
"160901","2946","0101",66,"119",0,"0.96024559600"
"160901","2946","0101",66,"119",0,"0.96224708900"
"160901","2946","0101",66,"119",0,"0.96798352400"
"160901","2946","0101",66,"119",0,"0.97008987100"
"160901","2946","0101",71,"119",0,"0.95835005400"
"160901","2946","0101",71,"119",0,"0.96024559600"
"160901","2946","0101",71,"119",0,"0.96224708900"
"160901","2946","0101",71,"119",0,"0.96798352400"
"160901","2946","0101",71,"119",0,"0.97008987100"
"161186","2946","0101",9,"119",0,"0.96532110100"
"161186","2946","0101",9,"119",0,"0.97184403700"
"161186","2946","0101",11,"119",0,"0.95903014400"
"161186","2946","0101",23,"119",0,"0.95835005400"
"161186","2946","0101",23,"119",0,"0.96024559600"
"161186","2946","0101",23,"119",0,"0.96224708900"
"161186","2946","0101",23,"119",0,"0.96798352400"
"161186","2946","0101",23,"119",0,"0.97008987100"
"161186","2946","0101",66,"119",0,"0.95835005400"
"161186","2946","0101",66,"119",0,"0.96024559600"
"161186","2946","0101",66,"119",0,"0.96224708900"
"161186","2946","0101",66,"119",0,"0.96798352400"
"161186","2946","0101",66,"119",0,"0.97008987100"
"161186","2946","0101",71,"119",0,"0.95835005400"
"161186","2946","0101",71,"119",0,"0.96024559600"
"161186","2946","0101",71,"119",0,"0.96224708900"
"161186","2946","0101",71,"119",0,"0.96798352400"
"161186","2946","0101",71,"119",0,"0.97008987100"
"161201","2946","0101",9,"119",0,"0.96532110100"
"161201","2946","0101",9,"119",0,"0.97184403700"
"161201","2946","0101",11,"119",0,"0.95903014400"
"161201","2946","0101",23,"119",0,"0.95835005400"
"161201","2946","0101",23,"119",0,"0.96024559600"
"161201","2946","0101",23,"119",0,"0.96224708900"
"161201","2946","0101",23,"119",0,"0.96798352400"
"161201","2946","0101",23,"119",0,"0.97008987100"
"161201","2946","0101",66,"119",0,"0.95835005400"
"161201","2946","0101",66,"119",0,"0.96024559600"
"161201","2946","0101",66,"119",0,"0.96224708900"
"161201","2946","0101",66,"119",0,"0.96798352400"
"161201","2946","0101",66,"119",0,"0.97008987100"
"161201","2946","0101",71,"119",0,"0.95835005400"
"161201","2946","0101",71,"119",0,"0.96024559600"
"161201","2946","0101",71,"119",0,"0.96224708900"
"161201","2946","0101",71,"119",0,"0.96798352400"
"161201","2946","0101",71,"119",0,"0.97008987100"
"161202","2946","0101",9,"119",0,"0.96532110100"
"161202","2946","0101",9,"119",0,"0.97184403700"
"161202","2946","0101",11,"119",0,"0.95903014400"
"161202","2946","0101",23,"119",0,"0.95835005400"
"161202","2946","0101",23,"119",0,"0.96024559600"
"161202","2946","0101",23,"119",0,"0.96224708900"
"161202","2946","0101",23,"119",0,"0.96798352400"
"161202","2946","0101",23,"119",0,"0.97008987100"
"161202","2946","0101",66,"119",0,"0.95835005400"
"161202","2946","0101",66,"119",0,"0.96024559600"
"161202","2946","0101",66,"119",0,"0.96224708900"
"161202","2946","0101",66,"119",0,"0.96798352400"
"161202","2946","0101",66,"119",0,"0.97008987100"
"161202","2946","0101",71,"119",0,"0.95835005400"
"161202","2946","0101",71,"119",0,"0.96024559600"
"161202","2946","0101",71,"119",0,"0.96224708900"
"161202","2946","0101",71,"119",0,"0.96798352400"
"161202","2946","0101",71,"119",0,"0.97008987100"
"161501","2946","0101",9,"119",0,"0.96532110100"
"161501","2946","0101",9,"119",0,"0.97184403700"
"161501","2946","0101",11,"119",0,"0.95903014400"
"161501","2946","0101",23,"119",0,"0.95835005400"
"161501","2946","0101",23,"119",0,"0.96024559600"
"161501","2946","0101",23,"119",0,"0.96224708900"
"161501","2946","0101",23,"119",0,"0.96798352400"
"161501","2946","0101",23,"119",0,"0.97008987100"
"161501","2946","0101",66,"119",0,"0.95835005400"
"161501","2946","0101",66,"119",0,"0.96024559600"
"161501","2946","0101",66,"119",0,"0.96224708900"
"161501","2946","0101",66,"119",0,"0.96798352400"
"161501","2946","0101",66,"119",0,"0.97008987100"
"161501","2946","0101",71,"119",0,"0.95835005400"
"161501","2946","0101",71,"119",0,"0.96024559600"
"161501","2946","0101",71,"119",0,"0.96224708900"
"161501","2946","0101",71,"119",0,"0.96798352400"
"161501","2946","0101",71,"119",0,"0.97008987100"
"161601","2946","0101",9,"119",0,"0.96532110100"
"161601","2946","0101",9,"119",0,"0.97184403700"
"161601","2946","0101",11,"119",0,"0.95903014400"
"161601","2946","0101",23,"119",0,"0.95835005400"
"161601","2946","0101",23,"119",0,"0.96024559600"
"161601","2946","0101",23,"119",0,"0.96224708900"
"161601","2946","0101",23,"119",0,"0.96798352400"
"161601","2946","0101",23,"119",0,"0.97008987100"
"161601","2946","0101",66,"119",0,"0.95835005400"
"161601","2946","0101",66,"119",0,"0.96024559600"
"161601","2946","0101",66,"119",0,"0.96224708900"
"161601","2946","0101",66,"119",0,"0.96798352400"
"161601","2946","0101",66,"119",0,"0.97008987100"
"161601","2946","0101",71,"119",0,"0.95835005400"
"161601","2946","0101",71,"119",0,"0.96024559600"
"161601","2946","0101",71,"119",0,"0.96224708900"
"161601","2946","0101",71,"119",0,"0.96798352400"
"161601","2946","0101",71,"119",0,"0.97008987100"
"161602","2946","0101",9,"119",0,"0.96532110100"
"161602","2946","0101",9,"119",0,"0.97184403700"
"161602","2946","0101",11,"119",0,"0.95903014400"
"161602","2946","0101",23,"119",0,"0.95835005400"
"161602","2946","0101",23,"119",0,"0.96024559600"
"161602","2946","0101",23,"119",0,"0.96224708900"
"161602","2946","0101",23,"119",0,"0.96798352400"
"161602","2946","0101",23,"119",0,"0.97008987100"
"161602","2946","0101",66,"119",0,"0.95835005400"
"161602","2946","0101",66,"119",0,"0.96024559600"
"161602","2946","0101",66,"119",0,"0.96224708900"
"161602","2946","0101",66,"119",0,"0.96798352400"
"161602","2946","0101",66,"119",0,"0.97008987100"
"161602","2946","0101",71,"119",0,"0.95835005400"
"161602","2946","0101",71,"119",0,"0.96024559600"
