TERDISPLAYID,TRANSACTIONDATE,PRODID,LOCDISPLAYID,SALES_TYPE,TOTALCOUNT,AMOUNT,SUB_PROD
008888015,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888015,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888015,2025-06-25,3,008888,2,0,0.0,TOTO
008888015,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888015,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888015,2025-06-25,5,008888,2,0,0.0,SPORTS
008888016,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888016,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888016,2025-06-25,3,008888,2,0,0.0,TOTO
008888016,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888016,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888016,2025-06-25,5,008888,2,0,0.0,SPORTS
008888017,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888017,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888017,2025-06-25,3,008888,2,0,0.0,TOTO
008888017,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888017,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888017,2025-06-25,5,008888,2,0,0.0,SPORTS
008888018,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888018,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888018,2025-06-25,3,008888,2,0,0.0,TOTO
008888018,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888018,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888018,2025-06-25,5,008888,2,0,0.0,SPORTS
008888019,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888019,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888019,2025-06-25,3,008888,2,0,0.0,TOTO
008888019,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888019,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888019,2025-06-25,5,008888,2,0,0.0,SPORTS
008888020,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888020,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888020,2025-06-25,3,008888,2,0,0.0,TOTO
008888020,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888020,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888020,2025-06-25,5,008888,2,0,0.0,SPORTS
008888022,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888022,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888022,2025-06-25,3,008888,2,0,0.0,TOTO
008888022,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888022,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888022,2025-06-25,5,008888,2,0,0.0,SPORTS
008888025,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888025,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888025,2025-06-25,3,008888,2,0,0.0,TOTO
008888025,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888025,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888025,2025-06-25,5,008888,2,0,0.0,SPORTS
008888026,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888026,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888026,2025-06-25,3,008888,2,0,0.0,TOTO
008888026,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888026,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888026,2025-06-25,5,008888,2,0,0.0,SPORTS
008888027,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888027,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888027,2025-06-25,3,008888,2,0,0.0,TOTO
008888027,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888027,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888027,2025-06-25,5,008888,2,0,0.0,SPORTS
008888028,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888028,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888028,2025-06-25,3,008888,2,0,0.0,TOTO
008888028,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888028,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888028,2025-06-25,5,008888,2,0,0.0,SPORTS
008888029,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888029,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888029,2025-06-25,3,008888,2,0,0.0,TOTO
008888029,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888029,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888029,2025-06-25,5,008888,2,0,0.0,SPORTS
008888030,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888030,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888030,2025-06-25,3,008888,2,0,0.0,TOTO
008888030,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888030,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888030,2025-06-25,5,008888,2,0,0.0,SPORTS
008888031,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888031,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888031,2025-06-25,3,008888,2,0,0.0,TOTO
008888031,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888031,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888031,2025-06-25,5,008888,2,0,0.0,SPORTS
008888032,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888032,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888032,2025-06-25,3,008888,2,0,0.0,TOTO
008888032,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888032,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888032,2025-06-25,5,008888,2,0,0.0,SPORTS
008888033,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888033,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888033,2025-06-25,3,008888,2,0,0.0,TOTO
008888033,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888033,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888033,2025-06-25,5,008888,2,0,0.0,SPORTS
008888034,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888034,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888034,2025-06-25,3,008888,2,0,0.0,TOTO
008888034,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888034,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888034,2025-06-25,5,008888,2,0,0.0,SPORTS
008888035,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888035,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888035,2025-06-25,3,008888,2,0,0.0,TOTO
008888035,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888035,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888035,2025-06-25,5,008888,2,0,0.0,SPORTS
008888036,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888036,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888036,2025-06-25,3,008888,2,0,0.0,TOTO
008888036,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888036,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888036,2025-06-25,5,008888,2,0,0.0,SPORTS
008888037,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888037,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888037,2025-06-25,3,008888,2,0,0.0,TOTO
008888037,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888037,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888037,2025-06-25,5,008888,2,0,0.0,SPORTS
008888038,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888038,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888038,2025-06-25,3,008888,2,0,0.0,TOTO
008888038,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888038,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888038,2025-06-25,5,008888,2,0,0.0,SPORTS
008888039,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888039,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888039,2025-06-25,3,008888,2,0,0.0,TOTO
008888039,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888039,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888039,2025-06-25,5,008888,2,0,0.0,SPORTS
008888040,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888040,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888040,2025-06-25,3,008888,2,0,0.0,TOTO
008888040,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888040,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888040,2025-06-25,5,008888,2,0,0.0,SPORTS
008888041,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888041,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888041,2025-06-25,3,008888,2,0,0.0,TOTO
008888041,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888041,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888041,2025-06-25,5,008888,2,0,0.0,SPORTS
008888042,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888042,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888042,2025-06-25,3,008888,2,0,0.0,TOTO
008888042,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888042,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888042,2025-06-25,5,008888,2,0,0.0,SPORTS
008888066,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888066,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888066,2025-06-25,3,008888,2,0,0.0,TOTO
008888066,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888066,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888066,2025-06-25,5,008888,2,0,0.0,SPORTS
008888067,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888067,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888067,2025-06-25,3,008888,2,0,0.0,TOTO
008888067,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888067,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888067,2025-06-25,5,008888,2,0,0.0,SPORTS
008888100,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888100,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888100,2025-06-25,3,008888,2,0,0.0,TOTO
008888100,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888100,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888100,2025-06-25,5,008888,2,0,0.0,SPORTS
008888101,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888101,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888101,2025-06-25,3,008888,2,0,0.0,TOTO
008888101,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888101,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888101,2025-06-25,5,008888,2,0,0.0,SPORTS
008888102,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888102,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888102,2025-06-25,3,008888,2,0,0.0,TOTO
008888102,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888102,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888102,2025-06-25,5,008888,2,0,0.0,SPORTS
008888989,2025-06-25,1,008888,2,0,0.0,HORSE RACING
008888989,2025-06-25,2,008888,2,0,0.0,4D Lottery
008888989,2025-06-25,3,008888,2,0,0.0,TOTO
008888989,2025-06-25,3,008888,2,0,0.0,TOTO MATCH
008888989,2025-06-25,4,008888,2,0,0.0,SINGAPORE SWEEP
008888989,2025-06-25,5,008888,2,0,0.0,SPORTS
009901001,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901001,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901001,2025-06-25,3,009901,2,0,0.0,TOTO
009901001,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901001,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901001,2025-06-25,5,009901,2,0,0.0,SPORTS
009901002,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901002,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901002,2025-06-25,3,009901,2,0,0.0,TOTO
009901002,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901002,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901002,2025-06-25,5,009901,2,0,0.0,SPORTS
009901003,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901003,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901003,2025-06-25,3,009901,2,0,0.0,TOTO
009901003,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901003,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901003,2025-06-25,5,009901,2,0,0.0,SPORTS
009901004,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901004,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901004,2025-06-25,3,009901,2,0,0.0,TOTO
009901004,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901004,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901004,2025-06-25,5,009901,2,0,0.0,SPORTS
009901005,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901005,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901005,2025-06-25,3,009901,2,0,0.0,TOTO
009901005,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901005,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901005,2025-06-25,5,009901,2,0,0.0,SPORTS
009901006,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901006,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901006,2025-06-25,3,009901,2,0,0.0,TOTO
009901006,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901006,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901006,2025-06-25,5,009901,2,0,0.0,SPORTS
009901007,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901007,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901007,2025-06-25,3,009901,2,0,0.0,TOTO
009901007,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901007,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901007,2025-06-25,5,009901,2,0,0.0,SPORTS
009901008,2025-06-25,1,009901,2,0,0.0,HORSE RACING
009901008,2025-06-25,2,009901,2,0,0.0,4D Lottery
009901008,2025-06-25,3,009901,2,0,0.0,TOTO
009901008,2025-06-25,3,009901,2,0,0.0,TOTO MATCH
009901008,2025-06-25,4,009901,2,0,0.0,SINGAPORE SWEEP
009901008,2025-06-25,5,009901,2,0,0.0,SPORTS
151189001,2025-06-25,1,151189,2,4,43200.0,HORSE RACING
151189001,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189001,2025-06-25,3,151189,2,0,0.0,TOTO
151189001,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189001,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189001,2025-06-25,5,151189,2,0,0.0,SPORTS
151189002,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189002,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189002,2025-06-25,3,151189,2,0,0.0,TOTO
151189002,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189002,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189002,2025-06-25,5,151189,2,0,0.0,SPORTS
151189003,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189003,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189003,2025-06-25,3,151189,2,0,0.0,TOTO
151189003,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189003,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189003,2025-06-25,5,151189,2,0,0.0,SPORTS
151189004,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189004,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189004,2025-06-25,3,151189,2,0,0.0,TOTO
151189004,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189004,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189004,2025-06-25,5,151189,2,0,0.0,SPORTS
151189005,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189005,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189005,2025-06-25,3,151189,2,0,0.0,TOTO
151189005,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189005,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189005,2025-06-25,5,151189,2,0,0.0,SPORTS
151189006,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189006,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189006,2025-06-25,3,151189,2,0,0.0,TOTO
151189006,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189006,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189006,2025-06-25,5,151189,2,0,0.0,SPORTS
151189007,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189007,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189007,2025-06-25,3,151189,2,0,0.0,TOTO
151189007,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189007,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189007,2025-06-25,5,151189,2,0,0.0,SPORTS
151189008,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189008,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189008,2025-06-25,3,151189,2,0,0.0,TOTO
151189008,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189008,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189008,2025-06-25,5,151189,2,0,0.0,SPORTS
151189009,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189009,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189009,2025-06-25,3,151189,2,0,0.0,TOTO
151189009,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189009,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189009,2025-06-25,5,151189,2,0,0.0,SPORTS
151189010,2025-06-25,1,151189,2,0,0.0,HORSE RACING
151189010,2025-06-25,2,151189,2,0,0.0,4D Lottery
151189010,2025-06-25,3,151189,2,0,0.0,TOTO
151189010,2025-06-25,3,151189,2,0,0.0,TOTO MATCH
151189010,2025-06-25,4,151189,2,0,0.0,SINGAPORE SWEEP
151189010,2025-06-25,5,151189,2,0,0.0,SPORTS
154101001,2025-06-25,1,154101,2,0,0.0,HORSE RACING
154101001,2025-06-25,2,154101,2,0,0.0,4D Lottery
154101001,2025-06-25,3,154101,2,0,0.0,TOTO
154101001,2025-06-25,3,154101,2,0,0.0,TOTO MATCH
154101001,2025-06-25,4,154101,2,0,0.0,SINGAPORE SWEEP
154101001,2025-06-25,5,154101,2,0,0.0,SPORTS
154101002,2025-06-25,1,154101,2,0,0.0,HORSE RACING
154101002,2025-06-25,2,154101,2,0,0.0,4D Lottery
154101002,2025-06-25,3,154101,2,0,0.0,TOTO
154101002,2025-06-25,3,154101,2,0,0.0,TOTO MATCH
154101002,2025-06-25,4,154101,2,0,0.0,SINGAPORE SWEEP
154101002,2025-06-25,5,154101,2,0,0.0,SPORTS
154101003,2025-06-25,1,154101,2,0,0.0,HORSE RACING
154101003,2025-06-25,2,154101,2,0,0.0,4D Lottery
154101003,2025-06-25,3,154101,2,0,0.0,TOTO
154101003,2025-06-25,3,154101,2,0,0.0,TOTO MATCH
154101003,2025-06-25,4,154101,2,0,0.0,SINGAPORE SWEEP
154101003,2025-06-25,5,154101,2,0,0.0,SPORTS
154101004,2025-06-25,1,154101,2,0,0.0,HORSE RACING
154101004,2025-06-25,2,154101,2,0,0.0,4D Lottery
154101004,2025-06-25,3,154101,2,0,0.0,TOTO
154101004,2025-06-25,3,154101,2,0,0.0,TOTO MATCH
154101004,2025-06-25,4,154101,2,0,0.0,SINGAPORE SWEEP
154101004,2025-06-25,5,154101,2,0,0.0,SPORTS
154101005,2025-06-25,1,154101,2,0,0.0,HORSE RACING
154101005,2025-06-25,2,154101,2,0,0.0,4D Lottery
154101005,2025-06-25,3,154101,2,0,0.0,TOTO
154101005,2025-06-25,3,154101,2,0,0.0,TOTO MATCH
154101005,2025-06-25,4,154101,2,0,0.0,SINGAPORE SWEEP
154101005,2025-06-25,5,154101,2,0,0.0,SPORTS
154197001,2025-06-25,1,154197,2,0,0.0,HORSE RACING
154197001,2025-06-25,2,154197,2,0,0.0,4D Lottery
154197001,2025-06-25,3,154197,2,0,0.0,TOTO
154197001,2025-06-25,3,154197,2,0,0.0,TOTO MATCH
154197001,2025-06-25,4,154197,2,0,0.0,SINGAPORE SWEEP
154197001,2025-06-25,5,154197,2,0,0.0,SPORTS
154197002,2025-06-25,1,154197,2,0,0.0,HORSE RACING
154197002,2025-06-25,2,154197,2,0,0.0,4D Lottery
154197002,2025-06-25,3,154197,2,0,0.0,TOTO
154197002,2025-06-25,3,154197,2,0,0.0,TOTO MATCH
154197002,2025-06-25,4,154197,2,0,0.0,SINGAPORE SWEEP
154197002,2025-06-25,5,154197,2,0,0.0,SPORTS
154197003,2025-06-25,1,154197,2,0,0.0,HORSE RACING
154197003,2025-06-25,2,154197,2,0,0.0,4D Lottery
154197003,2025-06-25,3,154197,2,0,0.0,TOTO
154197003,2025-06-25,3,154197,2,0,0.0,TOTO MATCH
154197003,2025-06-25,4,154197,2,0,0.0,SINGAPORE SWEEP
154197003,2025-06-25,5,154197,2,0,0.0,SPORTS
154197004,2025-06-25,1,154197,2,0,0.0,HORSE RACING
154197004,2025-06-25,2,154197,2,0,0.0,4D Lottery
154197004,2025-06-25,3,154197,2,0,0.0,TOTO
154197004,2025-06-25,3,154197,2,0,0.0,TOTO MATCH
154197004,2025-06-25,4,154197,2,0,0.0,SINGAPORE SWEEP
154197004,2025-06-25,5,154197,2,0,0.0,SPORTS
154301001,2025-06-25,1,154301,2,0,0.0,HORSE RACING
154301001,2025-06-25,2,154301,2,0,0.0,4D Lottery
154301001,2025-06-25,3,154301,2,0,0.0,TOTO
154301001,2025-06-25,3,154301,2,0,0.0,TOTO MATCH
154301001,2025-06-25,4,154301,2,0,0.0,SINGAPORE SWEEP
154301001,2025-06-25,5,154301,2,0,0.0,SPORTS
154301002,2025-06-25,1,154301,2,0,0.0,HORSE RACING
154301002,2025-06-25,2,154301,2,0,0.0,4D Lottery
154301002,2025-06-25,3,154301,2,0,0.0,TOTO
154301002,2025-06-25,3,154301,2,0,0.0,TOTO MATCH
154301002,2025-06-25,4,154301,2,0,0.0,SINGAPORE SWEEP
154301002,2025-06-25,5,154301,2,0,0.0,SPORTS
154501011,2025-06-25,1,154501,2,0,0.0,HORSE RACING
154501011,2025-06-25,2,154501,2,0,0.0,4D Lottery
154501011,2025-06-25,3,154501,2,0,0.0,TOTO
154501011,2025-06-25,3,154501,2,0,0.0,TOTO MATCH
154501011,2025-06-25,4,154501,2,0,0.0,SINGAPORE SWEEP
154501011,2025-06-25,5,154501,2,0,0.0,SPORTS
154501012,2025-06-25,1,154501,2,0,0.0,HORSE RACING
154501012,2025-06-25,2,154501,2,0,0.0,4D Lottery
154501012,2025-06-25,3,154501,2,0,0.0,TOTO
154501012,2025-06-25,3,154501,2,0,0.0,TOTO MATCH
154501012,2025-06-25,4,154501,2,0,0.0,SINGAPORE SWEEP
154501012,2025-06-25,5,154501,2,0,0.0,SPORTS
154501013,2025-06-25,1,154501,2,0,0.0,HORSE RACING
154501013,2025-06-25,2,154501,2,0,0.0,4D Lottery
154501013,2025-06-25,3,154501,2,0,0.0,TOTO
154501013,2025-06-25,3,154501,2,0,0.0,TOTO MATCH
154501013,2025-06-25,4,154501,2,0,0.0,SINGAPORE SWEEP
154501013,2025-06-25,5,154501,2,0,0.0,SPORTS
154501014,2025-06-25,1,154501,2,0,0.0,HORSE RACING
154501014,2025-06-25,2,154501,2,0,0.0,4D Lottery
154501014,2025-06-25,3,154501,2,0,0.0,TOTO
154501014,2025-06-25,3,154501,2,0,0.0,TOTO MATCH
154501014,2025-06-25,4,154501,2,0,0.0,SINGAPORE SWEEP
154501014,2025-06-25,5,154501,2,0,0.0,SPORTS
154601001,2025-06-25,1,154601,2,0,0.0,HORSE RACING
154601001,2025-06-25,2,154601,2,0,0.0,4D Lottery
154601001,2025-06-25,3,154601,2,0,0.0,TOTO
154601001,2025-06-25,3,154601,2,0,0.0,TOTO MATCH
154601001,2025-06-25,4,154601,2,0,0.0,SINGAPORE SWEEP
154601001,2025-06-25,5,154601,2,0,0.0,SPORTS
154601002,2025-06-25,1,154601,2,0,0.0,HORSE RACING
154601002,2025-06-25,2,154601,2,0,0.0,4D Lottery
154601002,2025-06-25,3,154601,2,0,0.0,TOTO
154601002,2025-06-25,3,154601,2,0,0.0,TOTO MATCH
154601002,2025-06-25,4,154601,2,0,0.0,SINGAPORE SWEEP
154601002,2025-06-25,5,154601,2,0,0.0,SPORTS
154601003,2025-06-25,1,154601,2,0,0.0,HORSE RACING
154601003,2025-06-25,2,154601,2,0,0.0,4D Lottery
154601003,2025-06-25,3,154601,2,0,0.0,TOTO
154601003,2025-06-25,3,154601,2,0,0.0,TOTO MATCH
154601003,2025-06-25,4,154601,2,0,0.0,SINGAPORE SWEEP
154601003,2025-06-25,5,154601,2,0,0.0,SPORTS
154602001,2025-06-25,1,154602,2,0,0.0,HORSE RACING
154602001,2025-06-25,2,154602,2,0,0.0,4D Lottery
154602001,2025-06-25,3,154602,2,0,0.0,TOTO
154602001,2025-06-25,3,154602,2,0,0.0,TOTO MATCH
154602001,2025-06-25,4,154602,2,0,0.0,SINGAPORE SWEEP
154602001,2025-06-25,5,154602,2,0,0.0,SPORTS
154602002,2025-06-25,1,154602,2,0,0.0,HORSE RACING
154602002,2025-06-25,2,154602,2,0,0.0,4D Lottery
154602002,2025-06-25,3,154602,2,0,0.0,TOTO
154602002,2025-06-25,3,154602,2,0,0.0,TOTO MATCH
154602002,2025-06-25,4,154602,2,0,0.0,SINGAPORE SWEEP
154602002,2025-06-25,5,154602,2,0,0.0,SPORTS
154603001,2025-06-25,1,154603,2,0,0.0,HORSE RACING
154603001,2025-06-25,2,154603,2,0,0.0,4D Lottery
154603001,2025-06-25,3,154603,2,0,0.0,TOTO
154603001,2025-06-25,3,154603,2,0,0.0,TOTO MATCH
154603001,2025-06-25,4,154603,2,0,0.0,SINGAPORE SWEEP
154603001,2025-06-25,5,154603,2,0,0.0,SPORTS
154603003,2025-06-25,1,154603,2,0,0.0,HORSE RACING
154603003,2025-06-25,2,154603,2,0,0.0,4D Lottery
154603003,2025-06-25,3,154603,2,0,0.0,TOTO
154603003,2025-06-25,3,154603,2,0,0.0,TOTO MATCH
154603003,2025-06-25,4,154603,2,0,0.0,SINGAPORE SWEEP
154603003,2025-06-25,5,154603,2,0,0.0,SPORTS
154603004,2025-06-25,1,154603,2,0,0.0,HORSE RACING
154603004,2025-06-25,2,154603,2,0,0.0,4D Lottery
154603004,2025-06-25,3,154603,2,0,0.0,TOTO
154603004,2025-06-25,3,154603,2,0,0.0,TOTO MATCH
154603004,2025-06-25,4,154603,2,0,0.0,SINGAPORE SWEEP
154603004,2025-06-25,5,154603,2,0,0.0,SPORTS
155101001,2025-06-25,1,155101,2,0,0.0,HORSE RACING
155101001,2025-06-25,2,155101,2,0,0.0,4D Lottery
155101001,2025-06-25,3,155101,2,0,0.0,TOTO
