LOCID,LOCDISPLAYID,LOCNAME,LOCTYPE,ISIBG,ISGST,PRODUCTNAME,AMOUNT,FLAG,TYPE,ISHQ
84,195702,SPPL - BISHAN N2,1,False,False,Funding and Recovery,0.0,REC,CH,False
84,195702,SPPL - BISHAN N2,1,False,False,Online Adjustment,-0.0,FUN,CH,False
84,195702,SPPL - BISHAN N2,1,False,False,Online Adjustment,0.0,REC,CH,False
85,008888,LIVEWIRE - SINGAPORE POOLS,1,False,False,Funding and Recovery,-0.0,FUN,CH,True
85,008888,LIVEWIRE - SINGAPORE POOLS,1,False,False,Funding and Recovery,0.0,REC,CH,True
85,008888,LIVEWIRE - SINGAPORE POOLS,1,False,False,Online Adjustment,-0.0,FUN,CH,True
85,008888,LIVEWIRE - SINGAPORE POOLS,1,False,False,Online Adjustment,0.0,REC,CH,True
86,177193,SPORTS BUZZ @ KRANJI,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
86,177193,SPORTS BUZZ @ KRANJI,1,False,False,Funding and Recovery,0.0,REC,CH,False
86,177193,SPORTS BUZZ @ KRANJI,1,False,False,Online Adjustment,-0.0,FUN,CH,False
86,177193,SPORTS BUZZ @ KRANJI,1,False,False,Online Adjustment,0.0,REC,CH,False
87,280101,LIVEWIRE@MBS,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
87,280101,LIVEWIRE@MBS,1,False,False,Funding and Recovery,0.0,REC,CH,False
87,280101,LIVEWIRE@MBS,1,False,False,Online Adjustment,-0.0,FUN,CH,False
87,280101,LIVEWIRE@MBS,1,False,False,Online Adjustment,0.0,REC,CH,False
88,280901,LIVEWIRE@RWS,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
88,280901,LIVEWIRE@RWS,1,False,False,Funding and Recovery,0.0,REC,CH,False
88,280901,LIVEWIRE@RWS,1,False,False,Online Adjustment,-0.0,FUN,CH,False
88,280901,LIVEWIRE@RWS,1,False,False,Online Adjustment,0.0,REC,CH,False
93,211600,OCB - Bedok Centre,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
93,211600,OCB - Bedok Centre,1,False,False,Funding and Recovery,0.0,REC,CH,False
93,211600,OCB - Bedok Centre,1,False,False,Online Adjustment,-0.0,FUN,CH,False
93,211600,OCB - Bedok Centre,1,False,False,Online Adjustment,0.0,REC,CH,False
94,212000,OCB - Bukit Merah,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
94,212000,OCB - Bukit Merah,1,False,False,Funding and Recovery,0.0,REC,CH,False
94,212000,OCB - Bukit Merah,1,False,False,Online Adjustment,-0.0,FUN,CH,False
94,212000,OCB - Bukit Merah,1,False,False,Online Adjustment,0.0,REC,CH,False
95,212200,OCB - China Square,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
95,212200,OCB - China Square,1,False,False,Funding and Recovery,0.0,REC,CH,False
95,212200,OCB - China Square,1,False,False,Online Adjustment,-0.0,FUN,CH,False
95,212200,OCB - China Square,1,False,False,Online Adjustment,0.0,REC,CH,False
96,212100,OCB - Majestic ,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
96,212100,OCB - Majestic ,1,False,False,Funding and Recovery,0.0,REC,CH,False
96,212100,OCB - Majestic ,1,False,False,Online Adjustment,-0.0,FUN,CH,False
96,212100,OCB - Majestic ,1,False,False,Online Adjustment,0.0,REC,CH,False
97,211800,OCB - Rangoon,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
97,211800,OCB - Rangoon,1,False,False,Funding and Recovery,0.0,REC,CH,False
97,211800,OCB - Rangoon,1,False,False,Online Adjustment,-0.0,FUN,CH,False
97,211800,OCB - Rangoon,1,False,False,Online Adjustment,0.0,REC,CH,False
98,211300,OCB - Serangoon Avenue 3,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
98,211300,OCB - Serangoon Avenue 3,1,False,False,Funding and Recovery,0.0,REC,CH,False
98,211300,OCB - Serangoon Avenue 3,1,False,False,Online Adjustment,-0.0,FUN,CH,False
98,211300,OCB - Serangoon Avenue 3,1,False,False,Online Adjustment,0.0,REC,CH,False
99,212400,OCB - Jurong East,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
99,212400,OCB - Jurong East,1,False,False,Funding and Recovery,0.0,REC,CH,False
99,212400,OCB - Jurong East,1,False,False,Online Adjustment,-0.0,FUN,CH,False
99,212400,OCB - Jurong East,1,False,False,Online Adjustment,0.0,REC,CH,False
100,221000,OCB- Holland Drive,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
100,221000,OCB- Holland Drive,1,False,False,Funding and Recovery,0.0,REC,CH,False
100,221000,OCB- Holland Drive,1,False,False,Online Adjustment,-0.0,FUN,CH,False
100,221000,OCB- Holland Drive,1,False,False,Online Adjustment,0.0,REC,CH,False
104,000807,NTUC Fairprice Tanjong Pagar a,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
104,000807,NTUC Fairprice Tanjong Pagar a,2,True,False,Funding and Recovery,0.0,REC,CH,False
104,000807,NTUC Fairprice Tanjong Pagar a,2,True,False,Online Adjustment,-0.0,FUN,CH,False
104,000807,NTUC Fairprice Tanjong Pagar a,2,True,False,Online Adjustment,0.0,REC,CH,False
105,001006,NTUC Fairprice Telok Blangah,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
105,001006,NTUC Fairprice Telok Blangah,2,True,False,Funding and Recovery,0.0,REC,CH,False
105,001006,NTUC Fairprice Telok Blangah,2,True,False,Online Adjustment,-0.0,FUN,CH,False
105,001006,NTUC Fairprice Telok Blangah,2,True,False,Online Adjustment,0.0,REC,CH,False
106,001211,NTUC Fairprice Clementi Ave 2 (B),2,True,False,Funding and Recovery,-0.0,FUN,CH,False
106,001211,NTUC Fairprice Clementi Ave 2 (B),2,True,False,Funding and Recovery,0.0,REC,CH,False
106,001211,NTUC Fairprice Clementi Ave 2 (B),2,True,False,Online Adjustment,-0.0,FUN,CH,False
106,001211,NTUC Fairprice Clementi Ave 2 (B),2,True,False,Online Adjustment,0.0,REC,CH,False
107,001214,NTUC Fairprice Clementi Ave 3 (A),2,True,False,Funding and Recovery,-0.0,FUN,CH,False
107,001214,NTUC Fairprice Clementi Ave 3 (A),2,True,False,Funding and Recovery,0.0,REC,CH,False
107,001214,NTUC Fairprice Clementi Ave 3 (A),2,True,False,Online Adjustment,-0.0,FUN,CH,False
107,001214,NTUC Fairprice Clementi Ave 3 (A),2,True,False,Online Adjustment,0.0,REC,CH,False
108,001417,NTUC FairPrice Dawson,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
108,001417,NTUC FairPrice Dawson,2,True,False,Funding and Recovery,0.0,REC,CH,False
108,001417,NTUC FairPrice Dawson,2,True,False,Online Adjustment,-0.0,FUN,CH,False
108,001417,NTUC FairPrice Dawson,2,True,False,Online Adjustment,0.0,REC,CH,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Funding and Recovery,0.0,REC,CH,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Online Adjustment,-0.0,FUN,CH,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Online Adjustment,0.0,REC,CH,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Funding and Recovery,0.0,REC,CH,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Online Adjustment,0.0,REC,CH,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Funding and Recovery,0.0,REC,CH,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Online Adjustment,-0.0,FUN,CH,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Online Adjustment,0.0,REC,CH,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Funding and Recovery,0.0,REC,CH,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Online Adjustment,-0.0,FUN,CH,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Online Adjustment,0.0,REC,CH,False
113,002602,NTUC Fairprice Coronation,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
113,002602,NTUC Fairprice Coronation,2,True,False,Funding and Recovery,0.0,REC,CH,False
113,002602,NTUC Fairprice Coronation,2,True,False,Online Adjustment,-0.0,FUN,CH,False
113,002602,NTUC Fairprice Coronation,2,True,False,Online Adjustment,0.0,REC,CH,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Funding and Recovery,0.0,REC,CH,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Online Adjustment,-0.0,FUN,CH,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Online Adjustment,0.0,REC,CH,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Funding and Recovery,0.0,REC,CH,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Online Adjustment,-0.0,FUN,CH,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Online Adjustment,0.0,REC,CH,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Funding and Recovery,0.0,REC,CH,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Online Adjustment,-0.0,FUN,CH,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Online Adjustment,0.0,REC,CH,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Funding and Recovery,0.0,REC,CH,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Online Adjustment,-0.0,FUN,CH,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Online Adjustment,0.0,REC,CH,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Funding and Recovery,0.0,REC,CH,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Online Adjustment,-0.0,FUN,CH,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Online Adjustment,0.0,REC,CH,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Funding and Recovery,0.0,REC,CH,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Online Adjustment,-0.0,FUN,CH,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Online Adjustment,0.0,REC,CH,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Funding and Recovery,0.0,REC,CH,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Online Adjustment,-0.0,FUN,CH,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Online Adjustment,0.0,REC,CH,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Funding and Recovery,0.0,REC,CH,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Online Adjustment,-0.0,FUN,CH,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Online Adjustment,0.0,REC,CH,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Funding and Recovery,0.0,REC,CH,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Online Adjustment,-0.0,FUN,CH,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Online Adjustment,0.0,REC,CH,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Funding and Recovery,0.0,REC,CH,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Online Adjustment,-0.0,FUN,CH,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Online Adjustment,0.0,REC,CH,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Funding and Recovery,0.0,REC,CH,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Online Adjustment,-0.0,FUN,CH,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Online Adjustment,0.0,REC,CH,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Funding and Recovery,-0.0,FUN,CH,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Funding and Recovery,0.0,REC,CH,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Online Adjustment,-0.0,FUN,CH,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Online Adjustment,0.0,REC,CH,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Funding and Recovery,0.0,REC,CH,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Online Adjustment,-0.0,FUN,CH,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Online Adjustment,0.0,REC,CH,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Funding and Recovery,0.0,REC,CH,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Online Adjustment,-0.0,FUN,CH,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Online Adjustment,0.0,REC,CH,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Funding and Recovery,0.0,REC,CH,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Online Adjustment,-0.0,FUN,CH,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Online Adjustment,0.0,REC,CH,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Funding and Recovery,0.0,REC,CH,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Online Adjustment,-0.0,FUN,CH,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Online Adjustment,0.0,REC,CH,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Funding and Recovery,0.0,REC,CH,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Online Adjustment,-0.0,FUN,CH,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Online Adjustment,0.0,REC,CH,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Funding and Recovery,0.0,REC,CH,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Online Adjustment,-0.0,FUN,CH,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Online Adjustment,0.0,REC,CH,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Funding and Recovery,0.0,REC,CH,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Online Adjustment,-0.0,FUN,CH,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Online Adjustment,0.0,REC,CH,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Funding and Recovery,0.0,REC,CH,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Online Adjustment,-0.0,FUN,CH,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Online Adjustment,0.0,REC,CH,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Funding and Recovery,0.0,REC,CH,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Online Adjustment,-0.0,FUN,CH,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Online Adjustment,0.0,REC,CH,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Funding and Recovery,0.0,REC,CH,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Online Adjustment,-0.0,FUN,CH,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Online Adjustment,0.0,REC,CH,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Funding and Recovery,0.0,REC,CH,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Online Adjustment,-0.0,FUN,CH,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Online Adjustment,0.0,REC,CH,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Funding and Recovery,0.0,REC,CH,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Online Adjustment,-0.0,FUN,CH,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Online Adjustment,0.0,REC,CH,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Funding and Recovery,0.0,REC,CH,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Online Adjustment,-0.0,FUN,CH,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Online Adjustment,0.0,REC,CH,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,Funding and Recovery,0.0,REC,CH,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,Online Adjustment,-0.0,FUN,CH,False
